Id,Modularity Class
2223,7
20672,7
9953,7
14502,1
17327,1
3346,1
40426,1
7695,1
8090,17
2342,99
5783,99
2349,12
52322,12
2354,40
2371,34
2378,7
2016,1
26387,1
29126,1
29127,1
2967,1
3083,1
3120,1
3469,1
3479,1
4179,1
712,17
2519,8
2700,13
5841,13
3168,1
78054,1
78055,1
78056,1
78057,1
7969,1
8703,65
2841,14
17317,63
18166,1
2844,1
29332,1
3003,15
30514,1
3527,20
56184,1
56185,1
56212,1
56231,1
56234,1
10245,1
17334,1
2935,20
35446,1
3944,1
4143,34
5548,1
5584,17
6075,1
2848,1
48770,1
10246,1
19557,20
2878,20
3046,1
3309,20
3678,20
47233,20
5172,20
5603,20
59059,20
59060,21
59061,20
59062,20
59063,20
59066,20
59075,20
6039,20
6040,1
6042,20
6054,20
6096,20
6110,20
8308,20
15793,34
2901,17
2922,1
3058,1
3198,63
3231,34
6026,20
6027,20
6029,20
6032,20
6034,20
6038,20
6045,20
6046,20
6049,20
6050,20
6052,20
6055,20
6056,20
6064,20
6070,20
6081,20
6088,20
6093,20
6098,20
6103,20
6116,20
6136,20
2990,34
3881,1
3883,34
2944,34
2947,64
15817,24
17292,1
18197,24
18198,24
18199,24
3423,1
3426,1
3431,1
3460,1
4174,1
11784,17
152,17
3011,17
5509,17
5562,64
5585,17
2966,34
3894,34
47935,1
49218,1
3004,15
40593,17
51258,1
19398,8
5890,8
72781,8
72784,8
72785,8
72788,8
72790,8
72791,8
72795,8
72799,8
72800,8
72803,8
72806,8
72807,8
72811,8
72812,8
72814,8
72815,8
72816,8
72828,8
58807,1
31771,8
44582,8
44583,8
44584,8
44587,8
44588,8
44592,8
44610,8
44613,8
33182,19
3563,8
3606,8
3634,8
4024,8
3029,17
10175,20
10182,20
10393,17
12512,17
14300,17
14301,17
17672,17
17891,17
1955,17
20716,17
2261,64
245,17
26106,17
29124,17
3032,17
3131,17
3272,17
33217,17
33286,17
33288,17
33289,17
33291,17
34403,17
34404,17
3562,17
442,17
4568,17
6006,17
6694,17
6856,20
43667,8
10261,4
10410,34
27347,20
29220,20
2930,1
32108,20
34471,20
3594,20
3848,34
3925,20
4030,20
4036,20
55283,20
55285,20
55291,1
55294,20
55296,20
55303,20
6158,1
7991,20
8141,16
32882,0
42841,20
42842,20
42843,20
3092,17
3099,19
49296,20
49304,20
49305,20
8005,20
4091,64
77480,19
5654,8
2517,8
2518,8
3612,8
74310,8
74349,8
74350,8
7607,8
7608,8
7611,8
7616,8
7617,8
7618,8
7620,8
7621,8
7622,8
7623,8
7625,8
7627,8
7628,8
7629,8
7630,8
7631,8
7632,8
7633,8
7634,8
7636,8
7637,8
7638,8
7639,8
7641,8
7643,8
7646,8
7647,8
7648,8
7650,8
7651,8
7653,8
7657,8
18418,16
37593,16
37598,16
37606,16
37608,16
37614,16
37622,16
37627,16
37629,16
37635,16
37638,16
37639,16
3847,16
4002,16
8148,16
27327,18
37793,18
37796,18
37800,18
37801,18
37810,18
37813,18
13487,63
18473,63
18478,63
18480,63
18484,63
18485,63
18486,63
18488,63
18510,63
18525,63
4141,34
5438,1
7858,20
8129,34
11778,64
3078,1
31667,1
31668,1
31671,1
31674,1
31678,1
31682,1
31694,1
1,17
10229,19
1222,19
14313,19
14514,17
17973,19
19428,19
19494,19
19549,19
20616,1
28589,19
28744,19
30545,19
30590,19
3218,19
3221,19
32712,19
33156,19
34178,19
34826,19
34891,19
35100,19
3575,19
37321,19
37341,19
37342,19
45101,19
4709,19
4749,19
65015,17
6956,19
78315,32
78907,19
80294,19
80315,19
80334,19
80346,19
80348,19
80351,19
80359,19
80362,19
80363,19
80367,19
80373,19
80381,19
80382,19
80388,19
80397,19
80402,19
80407,19
80430,19
80441,19
80446,19
80449,19
80453,19
80462,19
80464,19
80492,19
80502,19
80513,19
80517,19
80521,19
80535,19
80537,19
80539,19
80558,19
80588,19
11460,19
19408,19
3076,19
3079,19
3087,8
3088,8
3089,8
3096,19
3098,19
3209,19
3210,19
3212,19
3216,20
3217,20
3219,34
3220,19
3222,19
3669,1
67447,19
10747,19
10748,19
10749,19
10750,19
3427,1
4065,34
8017,0
8318,0
8320,0
8321,20
8322,0
8323,0
8324,0
8328,20
8330,0
8332,0
8335,0
8337,0
8338,0
8342,0
8343,0
8344,0
8345,0
8356,0
8357,20
8359,0
8362,0
8363,38
8372,0
8375,34
8389,20
8581,0
8587,0
8590,154
8599,34
8603,20
8607,0
8613,20
8618,0
8624,20
8643,40
8689,0
8694,0
8696,0
9433,1
9434,1
1017,1
64398,1
64400,1
64401,1
64402,1
64405,1
64406,1
64414,1
2871,1
2893,34
2979,34
3481,34
37343,19
3271,34
15612,34
15741,34
15759,34
15787,34
15799,34
15805,34
15813,34
15825,34
17077,34
17150,34
17199,34
17235,34
17238,34
17239,34
17240,1
17241,34
17242,1
17243,34
17244,1
17245,34
17247,1
17248,34
17249,34
17250,34
17251,1
2866,1
2942,34
3372,34
3401,34
3403,34
3404,34
3406,34
3408,19
3753,34
3868,34
4184,34
5501,34
5547,34
5565,34
5578,34
5604,34
7703,34
7704,34
7705,34
7707,1
7708,1
7710,34
10250,34
12921,34
15742,34
17124,34
17151,34
17155,34
17156,34
17163,34
17164,34
17168,34
17169,34
17172,34
17184,34
17197,34
17206,34
17209,34
17212,34
17213,34
17214,34
17225,34
17228,34
17267,34
17279,34
17296,17
17707,34
18436,34
19988,34
20047,34
20052,34
28588,34
28656,34
28769,34
29434,34
2958,34
3289,34
33752,34
33834,34
33835,34
33840,34
35003,34
35240,34
35253,34
35597,34
35598,34
35599,34
35601,34
3885,34
3888,34
3931,34
3942,34
3973,34
3983,34
3990,34
3992,34
40350,34
4095,34
4146,34
4178,34
45923,34
4861,34
5163,8
5380,34
5472,34
5485,34
5510,34
5527,34
5532,34
5534,34
5558,34
5888,34
7075,34
7699,34
7701,34
8691,34
3288,64
10350,0
1054,64
10799,4
10800,64
1383,64
14045,64
14367,64
14861,64
15127,64
15405,17
15815,64
15824,64
17106,64
17784,64
18136,64
18137,64
18208,64
18214,64
18218,64
19173,64
19413,64
19415,64
19639,64
19770,64
19771,64
19782,64
20481,64
21025,64
2383,64
24054,64
2424,64
24765,64
27485,64
2863,20
28733,64
2879,64
2898,64
29011,64
29095,64
29225,64
29371,64
29651,64
29672,64
29741,64
29744,64
29760,64
30011,64
30038,64
30140,64
30463,64
30497,64
3146,64
31801,64
32669,64
32729,64
32746,64
32777,64
3300,34
33038,64
33225,64
33686,1
33713,64
34092,64
34408,64
34427,64
34432,64
34680,64
34832,64
35016,64
35058,64
35069,64
3538,64
35546,64
35553,64
35555,64
35957,64
35971,64
36194,64
37896,64
3961,64
4013,64
40234,64
40235,64
40240,64
40244,64
40246,64
40248,64
40250,64
40251,64
40252,64
40253,64
40256,64
40257,64
40258,64
40263,64
40264,64
40265,63
40268,64
40269,64
4027,64
40273,64
40275,64
40276,64
40279,64
40281,64
4053,64
40614,64
40615,64
40617,64
40620,64
40621,64
40622,64
41263,64
41845,64
42649,64
42770,64
43308,64
4427,64
4462,64
44688,64
45056,64
45232,64
45812,4
4587,64
459,64
4636,64
4696,64
4711,64
4746,64
48067,64
4813,64
49637,64
49638,64
49639,64
49640,64
49641,64
52563,64
52565,64
52568,64
52574,64
52589,64
52613,64
52616,64
52632,64
52635,64
52639,64
52640,64
52642,64
52644,64
52654,64
52659,64
52662,64
52663,64
52666,64
52671,64
5476,64
5569,64
5587,64
5642,64
5752,64
7417,64
7482,64
7492,64
7546,64
7663,64
7853,64
7854,64
7920,64
8077,64
892,64
9327,64
9892,64
9917,64
3297,34
14480,34
15623,34
15762,34
17262,34
19785,34
19786,34
19787,34
19788,34
19790,34
19791,34
19792,34
19793,34
19794,63
19795,34
19796,34
19798,34
19801,34
27375,4
2937,34
29455,4
29480,63
29755,34
3279,34
3280,34
3285,34
3287,34
3291,34
3294,34
3295,34
3296,34
3299,34
3301,34
3302,34
3304,34
3305,34
3306,34
3308,34
3310,4
3311,34
3312,34
33751,34
33754,34
33794,34
33801,63
3381,34
34116,4
34451,34
35004,34
35164,34
35165,34
35166,34
35167,34
3757,34
3933,34
4108,34
45201,34
45825,34
45835,34
45836,34
45838,34
45879,34
45880,34
45913,34
45914,34
45998,34
4666,34
4703,34
5265,34
5512,34
5542,34
5552,34
5588,34
5600,34
6598,34
8302,34
8594,34
9315,17
9810,34
12451,34
15523,34
17350,34
18273,34
19420,34
19593,34
20587,34
20622,34
22043,34
27427,34
27513,34
28767,34
28937,34
33833,34
34660,34
3972,34
40405,34
53131,34
53133,34
62957,34
75857,34
7698,34
773,34
86937,34
86938,34
86940,34
86996,34
87120,34
87203,34
11297,20
3320,19
3323,16
3329,17
7369,17
3337,1
10247,1
10248,1
10249,1
10252,1
10287,20
17331,1
17886,34
19529,1
20629,17
31692,34
33772,1
3670,1
3750,1
3756,1
47929,1
47931,1
47933,1
47938,1
47941,1
47944,1
47945,1
47950,1
47951,1
47953,1
47960,1
47998,1
48005,1
5595,1
31356,17
3225,17
3385,1
10167,20
10186,20
10395,32
11430,32
12385,1
12386,1
12388,1
14470,1
160,1
17312,1
17657,1
17670,1
17687,1
17691,1
17708,1
17709,1
17719,1
17845,1
17883,1
18219,1
18321,1
18331,1
18335,1
18409,17
18427,1
19109,1
19110,1
1952,8
19975,1
2063,1
2221,1
26824,1
28931,1
30047,1
3021,8
30550,1
3125,1
34174,1
34184,1
34198,1
34212,1
34237,1
34243,1
34252,1
34261,1
34275,1
34278,1
34585,1
34633,1
34773,1
34907,1
35452,1
36148,1
3638,1
3759,1
38325,1
38326,1
38328,1
38329,1
38330,1
38331,1
38333,1
38335,1
38336,1
38337,1
38338,1
38339,1
38340,1
38341,1
38342,1
38343,1
38345,1
38346,1
38347,1
38348,1
38349,1
38350,1
38351,1
38353,1
38354,1
38355,1
38356,1
38357,1
38358,1
38359,1
38360,1
38361,1
38362,1
38433,64
38434,1
438,17
4584,1
4966,34
4969,34
4988,34
5377,34
5978,1
7241,1
7466,1
7731,1
7737,17
8052,19
8340,1
8616,1
8629,1
17342,1
3446,1
15774,34
19169,0
27372,1
52391,20
52551,20
19894,4
34418,4
35131,20
3528,21
4075,20
42784,20
4560,4
6611,20
6753,21
8368,20
11027,21
30515,21
59225,21
59226,21
59227,21
59228,21
59229,21
59230,21
59231,21
59232,21
59233,21
59234,21
59235,21
59236,21
59237,21
59238,21
59239,21
59240,21
59241,21
59242,21
59243,21
59327,21
59463,21
40395,17
59346,20
59348,20
59349,20
52385,5
10038,5
46564,5
46570,5
46575,5
46577,5
46579,5
46580,5
46581,5
46586,5
46587,5
46588,5
46596,5
46599,5
46600,5
46606,5
46613,5
46616,5
46636,5
46646,5
46665,5
46671,5
46685,5
46693,5
4840,8
8242,17
9320,17
3656,63
20430,63
33748,63
42783,63
45098,4
45864,63
4849,63
28351,34
28790,17
18426,34
11541,7
27992,7
27995,7
27996,7
2103,17
4086,63
2900,1
44669,1
48755,1
5579,34
9926,1
3928,7
28284,34
19407,34
19797,34
4004,19
4028,34
4031,22
48768,22
28576,34
5024,34
4113,17
4116,17
5537,17
33711,34
1004,4
4615,4
53918,4
53928,4
5445,4
4233,34
24766,34
3418,34
4260,38
1939,38
2012,38
4263,38
4296,38
4355,38
5185,38
5224,38
5225,38
4311,13
2516,8
2862,8
2873,8
3044,8
33744,8
3545,8
3613,8
3650,8
3662,8
3970,8
3986,8
4202,8
4264,8
4510,8
4863,8
4866,8
4867,8
4871,8
4872,8
5171,8
5192,8
5194,8
5202,8
5206,8
5207,8
5209,8
12520,17
20710,7
20711,7
45694,8
56541,17
4549,17
2952,20
10290,20
10302,20
10701,17
10702,0
10703,17
10704,17
10706,17
10707,17
1517,1
15490,17
17740,32
17911,17
25376,32
3052,20
35146,17
3611,20
3652,20
3940,20
4185,64
4277,17
4540,17
4548,17
4656,20
4706,20
4839,17
5586,20
6588,20
6639,17
6657,20
6674,20
6680,20
6708,20
6745,17
6756,20
6764,20
6776,20
6812,20
7020,20
926,20
9316,64
9325,20
9326,17
9328,20
9331,17
4728,20
17644,20
4750,20
10165,20
10172,20
10179,20
10209,20
10274,20
10275,20
10276,20
10277,20
10278,20
10279,20
10280,20
10281,20
10282,20
10283,20
10284,20
10285,20
10286,20
10289,20
10291,20
10292,20
10293,20
10294,20
10295,20
10296,20
10297,20
10298,20
10299,20
10300,20
10301,20
10303,20
10304,20
10305,20
10306,20
10307,20
10308,20
10309,20
10310,20
10311,20
10312,20
10313,20
10314,20
10315,20
10316,20
10317,20
10318,20
10319,20
10320,20
1863,20
2053,20
3572,20
3617,20
3622,20
3664,20
3926,20
3937,20
4162,20
4694,20
4779,20
4843,20
4968,20
5466,20
5589,17
6078,20
6146,20
6600,20
6601,20
6602,20
6603,20
6606,20
6609,20
6614,20
6620,20
6622,20
6627,20
6630,20
6631,20
6637,20
6647,20
6652,20
6662,20
6663,20
6667,20
6670,20
6675,20
6684,20
6686,20
6689,20
6702,20
6704,20
6705,20
6706,20
6707,20
6719,20
6720,20
6723,20
6724,20
6729,20
6730,64
6731,20
6748,20
6751,20
6754,20
6755,0
6757,20
6766,20
6774,20
6778,20
6804,20
6805,20
6807,20
6822,20
6824,20
6825,20
6827,79
6831,20
6841,20
6843,20
6844,20
6846,20
6848,20
6852,20
6854,20
6864,20
6866,20
6870,20
6871,20
7059,20
768,20
8111,20
8189,20
8339,20
9533,20
4768,1
4773,17
4797,64
27349,19
37322,19
4794,19
5378,34
5379,34
5382,34
5383,34
5384,34
4828,34
10214,20
4841,7
4989,34
4862,7
3899,7
3949,7
3987,7
5550,7
35719,8
35767,8
50055,8
50271,8
50298,8
79249,8
79250,8
79251,8
79252,8
79253,8
79254,8
79255,8
79256,8
79257,8
79259,8
79261,8
79262,8
33746,7
4015,7
4047,7
62966,7
62970,7
62974,7
62979,7
62988,7
62996,7
28355,34
5005,13
39831,13
5020,13
5041,17
17922,17
29732,17
29885,17
5939,17
5370,20
7714,64
5189,99
41619,99
41624,99
38420,7
37962,7
37963,7
37970,7
37972,7
37980,7
37982,7
38040,7
38047,7
38049,7
38061,7
38085,7
38173,7
38189,7
38236,7
38281,7
10436,32
10437,8
29404,20
38816,8
38818,8
38820,99
42177,8
73490,8
73494,8
73563,99
73590,8
74340,8
30540,17
5227,23
5276,99
15804,1
79603,1
79605,1
10041,17
10802,17
12390,17
14702,17
17718,17
27397,17
27519,17
28754,17
28755,17
30490,17
30495,17
30516,17
30517,17
30520,17
30529,17
30544,17
7664,1
55529,16
65007,1
18152,1
18164,1
34394,24
17900,1
7384,8
28864,1
41613,99
57353,34
57354,34
57356,34
7437,8
27354,63
3665,1
652,1
7866,1
20054,34
34274,34
9879,34
19478,34
52419,5
18240,1
3595,1
6124,1
19569,20
19888,20
3952,20
7727,20
82615,19
48820,138
1190,4
20045,34
17266,1
5560,34
5576,17
42838,34
5573,17
18201,5
36302,5
564,5
5648,8
46702,8
5663,1
23006,6
78253,0
7505,8
7540,8
2882,20
29719,1
32340,1
59444,1
59445,1
59446,1
59447,1
59448,1
59449,1
59450,1
59451,1
59452,1
59453,1
59454,1
59455,1
59456,1
59457,1
59458,1
63689,1
63690,1
63691,1
63692,1
63704,1
63710,1
63712,1
63713,1
63740,1
7712,63
15588,20
15626,20
15651,20
19568,20
30437,64
59253,20
59254,20
59255,20
59256,20
59257,20
59258,20
59259,20
59260,20
59261,20
59263,20
59264,20
59356,20
59360,20
59439,20
59441,20
59482,20
59483,20
33779,20
59091,20
59269,20
59270,20
59271,20
59273,20
59274,20
59320,20
59321,20
59322,20
59323,20
6177,21
1296,21
6596,64
6695,4
37580,4
6772,17
34616,20
13366,79
13621,79
28256,79
28268,79
28349,79
28662,79
28670,79
28671,79
28674,79
28676,79
28679,79
28680,79
28682,79
28683,79
28693,79
28694,79
28695,79
28696,79
5036,79
7476,79
6884,1
19543,1
29439,1
34530,1
34546,1
9982,1
7265,21
7339,8
7344,8
7397,5
7421,19
7471,20
7483,5
406,5
46676,5
47041,5
47042,5
47043,5
7501,25
29653,25
5046,8
7383,8
7619,8
38493,8
38594,8
39046,8
74475,8
74476,8
74477,8
74478,8
74479,8
74480,8
74481,8
7614,8
7626,8
7654,8
7655,8
7656,8
7719,34
7795,26
15894,26
15526,34
335,64
33810,34
4468,34
8179,27
29084,27
9277,0
10408,0
10409,0
10728,0
9409,0
9716,0
9723,0
9726,0
10006,20
10449,20
10450,20
10451,20
10452,20
10453,20
10454,20
10455,20
10456,20
8582,20
8617,20
8692,20
9223,20
9263,20
9311,20
9473,20
9539,20
9571,20
9579,20
9582,20
9586,20
9761,20
8384,0
8379,0
10435,0
10438,0
5566,0
9984,0
7659,0
10230,0
10231,0
10232,0
10233,0
10271,0
10272,0
10273,0
8353,0
8377,0
11390,0
30150,0
302,0
59631,0
10720,20
10721,20
10722,20
10723,20
10724,20
10725,20
10726,20
9199,20
8394,6
20780,6
20963,6
21681,6
21683,6
21684,6
21758,6
22367,6
22428,6
22579,6
22704,6
22717,6
22719,6
22720,6
22721,6
22722,6
22723,6
22724,6
22728,6
22732,6
22733,6
22734,6
22735,6
22737,6
22739,6
22741,6
22961,6
22962,6
22963,6
22966,6
22967,6
22969,6
22980,6
22987,6
22990,6
22992,6
23015,6
23018,6
23087,6
26087,6
26088,6
8482,6
8704,6
8772,6
8897,6
8937,6
8405,65
10401,65
10460,65
10462,65
10463,65
10464,65
1128,65
1135,65
1149,65
1150,65
8376,65
8388,65
8393,65
8404,65
8410,65
8411,65
8417,65
8424,65
8425,65
8441,6
8442,65
8449,65
8450,65
8462,65
8469,65
8470,65
8483,65
8494,6
8495,65
8504,65
8505,6
8506,6
8526,65
8540,65
8541,65
8545,65
8548,65
8550,65
8568,65
8570,65
8573,65
8578,65
8645,65
8647,65
8651,65
8656,65
8658,65
8672,65
8677,65
8681,65
8701,65
8710,65
8713,65
8715,65
8716,65
8717,65
8725,65
8728,65
8738,65
8745,65
8746,65
8748,65
8749,65
8754,65
8761,65
8880,65
8882,65
8883,65
8884,65
8885,65
8886,65
8887,65
8888,65
8889,65
8890,65
8891,65
8892,65
8893,65
8894,65
8896,65
8899,65
8900,65
8901,65
8902,65
8904,65
8905,65
8906,65
8907,65
8908,65
8909,65
8910,65
8911,65
8912,65
8913,65
8915,65
8916,65
8919,65
8920,65
8921,65
8922,65
8923,65
8924,65
8925,65
8926,65
8927,65
8928,65
8929,65
8930,65
8931,65
8932,65
8933,65
8934,65
8935,65
8936,65
8938,65
8939,65
8940,65
8941,65
8943,65
8407,6
8427,6
13545,6
20757,6
20792,6
20794,6
20821,6
21673,6
21677,6
21752,6
21763,6
21866,6
21903,6
22302,6
22373,6
22379,6
22418,6
22430,6
22433,6
22434,6
22935,6
23075,6
23152,6
23203,6
23246,6
23247,6
23812,6
23903,6
23904,6
23905,6
23906,6
23907,6
23908,6
23909,6
23910,6
23911,6
23912,6
23913,6
23914,6
23915,6
23916,6
23917,6
23918,6
23919,6
23920,6
23921,6
23922,6
23923,6
8488,6
8531,6
8549,6
8655,65
8684,6
21462,6
21679,6
21685,6
21687,6
21744,6
21914,6
22194,6
22873,6
22874,6
23180,6
23395,6
23396,6
23397,6
23398,6
23399,6
23902,6
25945,6
25946,6
25947,6
25948,6
8398,6
8521,6
9077,65
9120,6
8496,65
8378,65
8380,65
8440,65
8444,65
8453,65
8457,65
8463,65
8464,65
8468,65
8471,65
8481,65
8499,65
8522,65
8528,65
8534,65
8546,65
8557,65
8563,65
8576,65
8649,65
8650,65
8654,65
8659,65
8660,65
8661,65
8662,65
8663,65
8665,65
8666,65
8667,65
8668,65
8669,65
8670,65
8671,65
8673,65
8674,65
8675,65
8676,65
8678,65
8679,65
8680,65
8682,65
8683,65
8685,65
8686,65
8687,65
8767,65
8768,65
8770,65
8771,65
8773,65
8774,65
21017,7
24040,7
10746,0
11300,0
11383,0
11384,0
11385,0
11386,0
11387,0
11388,0
10163,20
10169,20
10170,20
10171,20
10174,20
10176,20
10177,20
10178,20
10180,20
10183,20
10184,20
10185,20
10187,20
10190,20
10193,20
10194,20
10197,20
10198,20
10199,20
10201,20
10202,20
10203,20
10205,20
10206,20
10207,20
10208,20
10210,20
10212,20
27302,20
3875,20
4428,20
47231,20
5169,20
5458,20
59414,20
6640,20
8365,20
88,20
1055,17
1205,17
1349,17
15445,17
17083,32
19650,17
19672,17
21698,17
24057,32
24846,32
2663,17
32532,17
4536,17
5625,17
5881,64
7478,17
81794,17
35249,34
52890,34
8638,28
11307,28
11308,28
11309,28
11310,28
11311,28
11312,28
11313,28
11314,28
1964,65
5928,65
8408,65
8423,65
8429,65
8430,65
8434,65
8437,65
8446,65
8447,65
8448,65
8452,65
8455,65
8472,65
8475,65
8476,65
8477,65
8479,65
8485,65
8486,65
8489,65
8490,65
8493,65
8503,65
8512,65
8513,65
8515,65
8518,65
8520,65
8525,65
8530,65
8532,65
8535,65
8536,65
8537,65
8539,65
8551,65
8553,65
8555,65
8564,65
8646,65
8699,65
8700,65
8702,65
8705,65
8706,65
8708,65
8709,65
8714,65
8718,65
8719,65
8720,65
8721,65
8722,65
8723,65
8724,65
8726,65
8727,65
8729,65
8731,65
8733,65
8736,65
8737,65
8739,6
8740,65
8741,65
8743,65
8744,6
8747,65
8751,65
8752,65
8753,65
8756,65
8757,65
8759,65
8760,65
8762,65
8764,65
8769,65
8881,65
8895,65
8898,65
8903,65
8914,65
8917,65
8942,65
8945,65
8946,65
8947,65
8948,65
8949,65
8950,65
8951,65
8952,65
8953,65
58505,65
64729,65
64730,65
64731,65
8876,7
8474,7
8480,7
8644,7
8964,7
19767,0
21483,7
25295,7
10345,0
10346,0
10347,0
10358,0
10359,0
10362,0
10372,0
10373,0
10376,0
10386,0
10387,0
13649,0
22953,0
291,0
29704,0
32881,0
32883,0
32884,0
32887,0
37911,0
72,0
9061,65
2580,65
8400,6
9054,65
9062,65
9063,65
9064,65
9065,65
9066,65
9067,65
9068,65
9069,65
9070,65
9071,65
9072,65
9073,65
9074,65
9075,65
9076,65
9078,65
9079,65
9080,65
9081,65
9082,65
9083,65
9084,6
9085,65
9086,65
9087,65
9088,65
9089,65
9090,65
9091,65
9092,65
9093,6
9094,65
9095,65
9096,65
9097,65
9098,65
9099,65
9100,65
9101,65
9102,65
9103,65
9104,65
9105,65
9106,65
9107,65
9108,65
9109,65
9110,65
9111,65
9112,65
9113,65
9114,65
9115,65
9116,65
9117,65
9118,65
9119,65
9121,65
9122,65
9123,65
9124,65
9125,65
9126,65
9127,65
9128,65
9129,65
9130,65
9131,65
9132,65
9133,65
9134,65
9135,65
9136,65
9137,65
9138,65
9139,65
9140,65
9141,65
9142,65
9143,65
9144,65
9145,65
9146,65
9147,65
9148,65
9149,65
9150,65
9151,65
9152,65
9153,65
9154,65
9155,65
9156,65
9157,65
9195,29
9196,29
1206,17
14508,17
15646,17
2556,17
29224,17
421,17
4457,17
466,17
469,17
8268,17
9814,17
9341,20
9404,20
9408,20
9410,20
9274,20
9460,30
9745,31
9847,17
253,32
34969,32
41920,32
54120,32
74736,32
9906,1
32583,1
33766,1
34506,24
392,1
41688,1
41739,1
45043,1
46242,1
46243,1
46244,1
46245,1
46246,1
46248,1
4766,1
53381,1
54105,1
54982,1
5522,1
58867,1
66254,1
66258,1
67428,1
67434,1
67435,1
8355,1
9294,1
9462,1
20859,7
10042,20
6137,20
6605,20
6712,20
6869,20
10047,1
10062,20
32291,4
5491,4
10227,33
10228,33
10244,40
10257,1
10258,1
4186,1
6315,1
7711,1
2988,1
10403,34
1212,34
14027,34
27547,34
28207,34
33669,34
34167,34
34401,34
34402,34
34976,34
34977,34
5553,34
7842,34
8325,34
10262,17
34400,17
10268,20
10328,40
10329,20
10330,35
2849,35
254,0
36479,0
110,0
17771,0
23376,64
31812,0
32674,0
35431,64
41943,0
42229,0
42237,0
45418,0
45426,0
58387,0
59630,0
59633,0
59634,0
59635,0
24527,7
29791,0
43031,0
29702,0
29921,0
10392,99
10400,36
10402,37
10411,40
10412,40
10413,40
10414,40
10415,40
10416,40
10417,40
10418,40
10419,40
10420,40
10421,40
10422,40
10423,40
10424,40
10425,40
10426,40
10427,40
10428,40
10429,40
10440,99
10441,40
10445,40
10447,0
10448,20
10457,21
10467,21
10458,40
10465,11
26118,11
59668,11
59589,64
10469,38
10555,38
10556,38
10557,38
10558,38
10559,38
10560,38
10561,38
10562,38
10563,38
10565,38
10566,38
10567,38
10568,38
10569,38
10570,38
10571,38
10572,38
10573,38
10574,38
10575,38
10576,38
10577,38
10578,38
10579,38
10580,38
10581,38
10582,38
10583,38
10584,38
10585,38
10586,38
10587,38
10588,38
10589,38
10590,38
10591,38
10592,38
10593,38
10594,38
10595,38
10596,38
10597,38
10598,38
10599,38
10600,38
10601,38
10603,38
10604,38
10605,38
10606,38
10607,38
10608,38
10609,38
10612,38
10613,38
10614,38
10615,38
10616,38
10617,38
10618,38
10619,38
10621,38
10623,38
10624,38
10625,38
10626,38
10627,38
10629,38
10630,38
10631,38
10632,38
10633,38
10635,38
10636,38
10638,38
10639,38
10640,38
10641,38
10642,38
10643,38
10645,38
10646,38
10647,38
10648,38
10649,38
10650,38
10651,38
10652,38
10653,38
10655,38
10656,38
10657,38
10658,38
10659,38
10660,38
10661,38
10662,38
10664,38
10665,38
10666,38
10667,38
10668,38
10669,38
10670,38
10671,38
10672,38
10673,38
10674,38
10675,38
10676,38
10677,38
10678,38
10679,38
10681,38
10682,38
10683,38
10684,38
10685,38
10686,38
10687,38
10688,38
10689,38
10690,38
10691,38
10692,38
10693,38
10694,38
10695,38
10696,38
10697,38
10698,38
10772,38
10773,38
10774,38
10775,38
10776,38
10777,38
10778,38
10779,38
10780,38
10781,38
10782,38
10783,38
10784,38
10785,38
1120,38
1496,38
1935,38
2120,38
2311,38
2705,38
5260,38
5390,38
5740,38
5785,38
5812,38
5838,38
5842,38
5844,38
5930,38
5965,38
729,38
816,38
962,7
10708,39
10727,20
10730,20
10790,40
11391,40
11392,40
11393,40
11394,40
11395,40
11396,40
11397,63
11398,40
11399,40
11400,40
11401,40
11402,40
11403,40
11404,40
10797,19
10803,17
10804,17
11303,41
11304,0
11306,0
11412,0
17908,19
3050,19
7406,19
11545,7
11535,7
11544,7
11546,7
20788,7
21009,7
2138,7
21475,7
21602,7
21604,7
21605,7
21607,64
22998,7
22999,7
23001,7
23258,7
2332,7
26777,7
11638,49
13620,49
14583,49
14584,49
14585,49
14586,49
14587,49
14588,49
14589,49
14590,49
14591,49
14592,49
14593,49
14594,49
14610,49
14611,49
14612,49
14613,49
11642,17
11848,17
14724,17
11650,42
11855,42
11910,42
11697,17
11714,49
11722,49
11729,17
11733,49
11741,17
11754,17
11762,17
11806,17
14897,7
14898,7
14899,7
14900,7
14901,7
11712,4
44750,4
44827,4
11720,17
11864,49
12542,49
12543,49
12545,49
12546,49
12547,49
12549,49
12552,49
12554,49
12556,49
12561,49
12591,49
14629,49
14630,49
14631,49
14632,49
14682,49
14683,49
11725,17
11895,17
14319,17
14321,17
14328,17
68304,17
68319,17
14369,49
15139,49
11734,43
11763,43
12364,43
12365,43
12366,43
12368,43
12369,43
12370,43
12371,43
14571,43
14988,43
14989,43
11748,17
12378,17
14006,17
15591,17
15649,64
15883,17
17720,17
19581,17
19694,17
24857,17
30494,17
322,17
37849,17
37854,17
4606,17
4673,17
5481,17
6802,17
7469,17
9852,17
9945,17
11759,49
12128,49
13550,49
13569,49
13570,49
13571,49
14134,49
11764,49
11816,49
12595,49
12597,49
12599,49
14370,49
14373,49
14374,49
15010,49
11769,49
11749,49
11847,49
12034,49
12035,49
12037,49
12039,49
12040,49
12041,49
12613,49
12615,49
12616,49
12617,49
12618,49
12619,49
14883,49
11791,17
11794,64
11800,49
11815,49
11820,49
11829,49
11737,49
11965,49
