Id,Modularity Class
24237,12
24251,16
3119,12
3144,12
3840,16
3842,12
4596,12
5416,16
6661,12
7088,16
7091,16
15768,20
3289,20
3300,62
3311,20
3312,42
61665,62
17654,12
26111,12
1501,13
4731,42
17266,21
17298,20
20017,20
1519,20
24919,22
35486,16
28157,12
28158,12
28159,12
28166,12
28172,12
7827,12
1943,59
6656,22
5890,16
65640,16
78262,12
1529,62
1531,62
15611,62
238,40
27575,62
29883,62
30150,62
30170,62
302,62
3244,62
3253,3
34448,62
3951,21
4822,62
5495,62
59631,62
70847,62
15801,20
15809,20
15812,20
18286,20
18362,20
18363,20
18365,20
18366,20
18369,20
18370,20
18371,20
18372,20
18373,20
18374,20
18375,20
18377,20
18378,20
18379,20
18381,20
18382,20
18383,20
18384,20
18385,20
18386,20
18387,20
18389,20
18390,20
18391,20
18392,20
18393,20
18394,20
18395,20
18396,20
18397,20
18398,20
18399,20
18400,20
18401,20
18402,20
18403,20
18404,20
18405,20
19499,16
2048,20
2297,20
23302,20
28858,20
2911,20
2918,20
2945,20
2955,20
2974,20
3018,3
3057,20
3067,20
3069,20
3070,20
3071,20
3121,20
3127,20
3165,20
3199,3
3215,20
3322,20
3354,8
33903,20
3411,39
3443,20
3455,20
3457,20
3466,20
3467,20
3468,20
3544,20
3578,20
3580,20
3592,21
3638,20
3690,20
3691,20
3696,20
3698,20
3703,20
3707,20
3709,20
3712,20
3714,21
3715,20
3716,20
3717,16
3718,20
3719,20
3720,20
3721,20
3724,3
3725,20
3729,20
3732,20
3737,20
3742,20
3924,62
4088,16
42730,20
42731,20
42732,20
490,20
5097,20
5190,20
5195,16
5279,20
5280,20
5281,20
5285,20
5288,20
5289,20
5292,20
5295,20
5298,20
5299,20
5300,20
5302,20
5303,20
5304,20
5306,20
5309,20
5310,20
5311,20
5312,20
5313,20
5317,20
5318,20
5320,20
5321,20
5322,20
5323,20
5324,20
5325,20
5326,20
5327,20
5330,20
5331,20
5332,20
5333,20
5335,20
5336,20
5337,20
5339,42
5340,62
5341,20
5342,20
5343,20
5344,20
5346,20
5348,20
5349,20
5350,20
5351,20
5352,20
5353,20
563,20
5647,16
643,20
843,20
1603,18
3975,16
44150,18
44151,18
44152,18
44153,18
1609,18
10183,18
1829,3
2257,18
2258,18
36306,18
3759,3
44579,18
4540,3
4624,18
4709,18
4964,16
6653,18
7754,42
7866,16
8092,18
819,3
8308,18
11535,12
1872,5
20745,12
14009,42
15916,3
4430,40
1901,13
2004,62
10888,12
29135,12
3036,16
3050,17
33180,12
33182,17
3563,16
3602,16
3633,12
4232,12
4265,16
12828,12
18527,20
37953,20
6094,20
6595,20
10401,6
1114,6
1136,6
1907,6
20729,6
20790,6
20792,4
20898,6
2118,6
21733,6
21897,6
21901,6
21903,6
21904,6
21905,6
21908,6
21910,6
21911,6
21918,6
21919,6
21922,6
22307,6
22373,6
22407,6
22428,4
22455,6
22706,4
22740,4
22813,6
22873,6
23184,6
23185,6
23196,6
23198,6
23201,6
23202,6
23206,6
23209,6
23215,6
23216,59
23236,6
23254,6
23282,6
23396,6
23452,6
23902,6
24133,6
24307,6
24336,6
24337,6
24338,6
24339,6
24340,6
24341,6
24342,6
24343,6
24344,6
24345,6
24346,6
24347,6
24348,6
24349,6
24350,6
24351,6
24352,6
24353,6
24354,6
24355,6
24356,6
24357,6
24358,6
24359,6
24360,6
24361,6
24362,6
24363,6
24364,6
24365,6
24366,6
24367,6
24368,6
24369,6
24370,6
24371,6
24372,6
24373,6
24374,6
24375,6
24376,6
24377,6
24378,6
24379,6
24380,6
24381,6
24382,6
24383,6
24384,6
24385,6
24386,6
24387,6
24388,6
24389,6
24390,6
24391,6
24392,6
24393,6
24394,6
24395,6
24396,6
24397,6
24398,6
24399,6
24400,6
24401,6
24402,6
24403,6
24404,6
24405,6
24406,6
24407,6
24408,6
24409,6
24410,6
24411,6
24412,6
24413,6
24414,6
24415,6
24416,6
24417,6
24418,6
24419,6
24420,6
24421,6
24422,6
24423,6
24424,6
24425,59
24426,6
24427,6
24428,6
24429,6
24430,6
24431,6
24432,6
24433,6
24434,6
24435,6
24436,6
24437,6
24438,6
24439,6
24440,6
24441,6
24442,6
24443,6
24444,6
24445,6
24446,6
24447,6
24448,6
2580,6
26213,6
8394,4
8400,6
8407,4
8423,6
8442,6
8464,6
8477,6
8485,6
8488,6
8494,6
8505,6
8506,6
8518,6
8528,6
8531,4
8536,6
8537,6
8566,6
8570,6
8651,6
8657,6
8658,15
8662,6
8668,6
8672,6
8673,6
8679,6
8682,6
8726,6
8729,6
8731,6
8770,6
8773,6
8774,6
8784,6
8903,6
8952,6
8955,6
8956,6
9053,6
9084,6
9106,6
9115,6
9118,6
9119,6
2090,16
2127,62
12389,3
11548,12
10800,12
24254,20
2824,12
31756,12
36078,55
422,12
4839,16
72666,12
72668,12
72676,12
72682,12
72691,12
72708,12
7863,12
2235,5
2236,5
2238,12
2243,9
1995,9
15921,12
15938,3
19629,12
2261,3
5978,16
6867,12
2302,3
2320,17
18137,17
2404,18
17906,18
19580,18
32536,3
37331,3
2468,3
13348,3
15646,3
19431,3
2556,3
260,3
28233,3
28927,3
29985,3
29986,3
29987,20
29988,3
29989,3
29990,3
29991,3
29992,3
29993,3
29994,3
29995,3
29996,3
358,3
4191,18
421,3
4413,3
4461,3
464,3
466,3
469,3
4751,3
5041,3
7476,3
8268,3
9882,3
2475,3
3011,39
3129,16
3390,3
47370,3
7690,3
2615,21
2700,12
5415,10
1416,20
15648,3
2898,20
32813,20
3438,20
37452,20
37530,20
4194,20
44575,20
64183,3
72083,20
78089,20
78090,20
78092,20
78093,20
8148,17
31813,0
2839,8
2846,8
2840,20
1956,8
28360,8
2972,18
3272,22
3324,8
37343,8
56180,8
56183,8
56184,8
56185,8
56187,8
56189,8
56190,8
56194,8
56195,8
56202,8
56207,8
56211,8
56214,8
56220,8
56226,8
56229,8
56240,8
56245,8
56263,8
7991,8
9323,8
10245,3
10264,3
15684,20
2845,16
2847,3
2851,8
2852,20
2930,3
2935,20
2990,20
3005,21
32434,20
35455,20
3881,20
3883,20
3925,20
4065,20
4990,3
17205,8
2848,8
3177,20
3320,17
59818,8
3465,21
5603,20
59059,21
59063,21
6039,21
6040,21
6042,21
6110,21
6592,20
15810,20
2883,11
56512,11
10211,16
3037,16
3040,20
3058,20
3059,20
3128,21
3157,16
32592,16
3577,16
2893,20
3900,20
6140,20
11539,12
27991,16
31514,12
3985,12
2882,21
3476,21
6026,21
6027,21
6029,21
6031,21
6032,21
6033,21
6037,21
6038,21
6044,21
6045,21
6046,21
6047,21
6050,21
6051,21
6053,21
6055,21
6061,21
6062,21
6063,21
6064,21
6074,21
6098,15
6115,21
6116,20
6119,21
6120,20
6131,21
6240,21
6250,21
17995,18
6599,18
7832,18
79205,18
79211,18
28948,20
31672,20
31677,20
31682,20
31826,20
42739,20
7704,20
2952,20
67340,20
2953,3
3423,20
3428,20
4174,20
19428,20
3566,20
5438,39
2975,21
37454,20
37464,20
37536,20
4642,20
9989,20
15586,20
2890,20
5534,20
5604,20
47935,20
3001,20
51260,20
51261,20
14559,13
18348,13
29159,13
3203,17
46291,13
46501,13
46507,13
46508,13
46513,13
46514,13
3027,8
1885,18
3606,16
4510,16
4871,16
52070,18
52152,18
52330,18
52331,18
3555,16
3044,16
3595,20
3540,16
3650,16
3663,16
4195,16
5219,16
23086,20
25582,20
11059,8
17079,8
18199,8
18511,8
2326,8
27580,62
28686,8
31675,8
31805,8
32241,8
3413,20
42796,8
43680,8
43684,8
43689,8
43747,8
43752,8
43755,8
43762,8
43826,8
43829,8
43938,8
43940,8
43941,8
43942,8
43949,8
43953,8
43958,8
44149,8
44194,8
44204,8
44207,8
44217,8
44220,8
44222,8
44233,8
44234,8
44235,8
44236,8
44237,8
44238,8
44239,8
44240,8
44241,8
44242,8
44244,8
44246,8
44247,8
44251,8
44252,8
44254,8
44256,8
44257,8
44261,8
44262,8
44263,8
8440,8
3062,14
2854,14
3090,20
34423,42
34937,20
41739,20
42820,20
3079,20
3076,20
3078,20
5492,20
49289,39
49295,39
49297,39
49300,39
49306,39
49311,39
49319,39
6772,39
3114,20
55940,15
3080,3
350,3
3665,3
77467,3
17166,20
32318,20
31768,33
27993,12
36012,12
36378,16
38281,12
3978,12
3982,12
4034,12
3149,16
3530,16
3558,16
3609,16
3629,16
3634,16
3659,16
5205,16
5215,16
5216,16
5218,16
5221,16
6844,16
24236,12
36404,16
50360,16
50451,16
50454,16
8372,16
6105,16
6657,18
3167,12
65106,15
40803,3
80032,3
18240,20
3682,20
37791,20
37793,20
37804,20
37909,20
37944,20
37947,20
37954,20
4237,20
6124,20
6587,22
6615,20
7437,16
18473,20
18474,3
18479,20
18480,20
18481,3
18482,20
18483,20
18484,20
18487,20
18491,20
18495,20
18496,20
18498,20
18500,20
18504,20
18505,20
18506,20
18507,20
18508,20
18509,20
18515,20
18518,20
18519,20
2943,20
2103,3
4083,3
4086,3
80018,3
80019,3
20614,17
3098,17
3673,17
31671,20
31676,20
31683,33
31692,20
31693,20
31817,20
3405,20
10229,17
11460,17
11746,17
14313,17
14719,17
15918,20
17747,17
17973,17
18339,17
19279,17
19398,17
19578,17
19641,17
20975,12
27349,17
27985,17
28342,17
30496,17
3218,17
3233,17
3400,17
34109,17
3424,17
3445,17
34609,17
37321,17
37322,17
37327,17
39598,17
42497,17
4805,17
5459,17
5995,17
5999,17
62787,39
63436,17
69860,17
77478,17
80315,17
80328,17
80336,17
80340,17
80341,17
80356,17
80358,17
80365,17
80369,17
80379,17
80390,17
80394,17
80406,17
80418,17
80419,17
80420,17
80421,17
80422,17
80423,17
80427,17
80435,17
80451,17
80457,17
80460,17
80463,17
80472,17
80478,17
80490,17
80496,17
80502,17
80506,0
80516,17
80519,17
80520,17
80532,17
80541,17
80551,17
80554,17
80564,17
80566,17
80585,17
80586,17
80595,17
80596,17
80597,17
80598,17
80599,17
80600,17
80601,17
80602,17
80603,17
80604,17
80605,17
80606,17
80607,17
80608,17
80609,17
80610,17
80611,17
80612,17
80613,17
80614,17
80615,17
80616,17
80617,17
80618,17
80619,17
80620,17
80621,17
80622,17
80623,17
80624,17
80625,17
80626,17
80627,17
80628,17
80629,17
80635,17
80649,17
8129,17
82807,17
5468,18
3096,17
47885,17
82506,17
10442,62
11438,12
171,0
172,0
174,12
181,0
194,12
206,12
24534,12
24535,62
2657,12
306,0
3222,12
381,0
42238,12
5435,18
6627,12
76,0
8318,12
8320,12
8321,12
8323,12
8324,12
8325,12
8334,0
8337,12
8346,12
8356,12
8357,12
8384,12
8389,12
84,12
8589,12
8603,12
8608,12
8613,12
8614,12
8617,12
9191,12
9228,12
9263,12
9269,12
9406,12
9473,12
80208,20
64398,20
11791,3
12816,3
14040,3
15905,3
15907,3
24012,3
35129,3
3261,18
12446,18
14489,18
15264,18
177,18
19143,8
2105,8
27327,18
27411,18
28661,20
30158,18
32763,18
32766,18
3313,20
34667,18
34670,18
35230,18
4060,18
40987,18
44133,18
44134,18
44135,18
44136,18
44137,18
44138,18
44139,18
44140,18
44141,18
44142,18
44143,18
44144,18
44145,18
44146,18
44147,18
4675,3
4724,18
4841,16
5,18
5265,62
6878,3
7401,18
7403,18
7525,21
7526,21
8072,42
8116,18
3278,3
3282,42
10215,17
10263,3
12511,3
12514,42
12572,42
13359,8
13683,42
1387,42
1395,42
15268,42
15283,3
15290,42
15335,42
15661,42
15770,20
15941,20
15952,3
15954,42
17168,20
17169,20
17250,20
17317,40
17342,40
17718,40
17849,42
17860,20
17913,42
18284,20
18424,42
18426,20
18433,42
19151,42
19181,42
19186,42
19377,20
19413,42
19531,42
19592,42
19612,20
19888,3
2053,42
20599,42
21523,42
24761,22
27346,42
27353,42
27355,40
27358,42
27378,42
27425,42
27520,42
27531,42
2849,42
28505,42
2860,42
2863,42
2873,16
28750,42
28799,42
28920,42
29010,42
29158,42
29215,42
29220,42
29372,42
29456,42
30110,42
3029,3
30432,42
30446,42
3077,20
31404,42
32559,42
32587,42
32588,42
32598,42
32606,42
32614,42
32635,42
32647,42
32650,42
32654,42
32656,42
32670,42
32671,42
32729,42
32732,42
3276,42
32800,42
3287,42
3297,62
3299,20
3302,42
3306,42
3308,20
33136,42
33300,42
3361,42
33738,42
3374,42
34304,42
34316,42
34324,42
34344,42
34450,42
34451,42
34452,42
34453,42
34454,42
34455,42
34456,42
34457,42
34458,42
34459,42
34460,42
34461,42
34462,42
34463,42
34464,42
34465,42
34466,42
34467,42
34468,42
34469,42
34470,42
34471,42
34472,42
34473,42
34474,42
34475,42
34476,42
34477,17
34478,42
34479,42
34480,42
34481,42
34482,42
34483,42
34484,42
34485,42
34486,42
34487,42
34488,42
34489,17
34490,42
34491,42
34492,42
34493,42
34494,42
34495,42
34496,42
34497,42
34499,42
34500,42
3450,40
34501,42
34502,42
34503,42
34504,42
34505,42
34506,19
34507,42
34508,42
34509,42
34510,42
34511,42
34512,42
34513,42
34514,42
34515,42
34516,42
34517,42
34518,42
34519,42
34520,42
34521,42
34522,42
3562,42
3567,42
3661,42
3662,16
3674,42
3847,42
3879,42
3903,18
3972,42
4015,42
4016,42
4076,16
4103,3
4134,42
4145,42
4187,42
4670,42
4688,3
4786,42
4800,42
5139,42
5143,42
5148,3
5211,16
5269,62
5440,42
5513,42
5517,42
5539,18
5574,42
5588,18
5653,20
593,62
6621,42
6629,42
6632,42
6636,42
6660,42
6692,42
6730,42
6771,42
6777,42
6784,42
6809,42
6814,42
6820,42
6870,42
6880,20
7484,42
7679,42
7752,3
7820,42
7825,42
7828,42
7841,42
7858,42
8023,20
8077,42
8078,42
8080,42
8083,42
8107,42
8119,42
8173,42
8284,42
8291,17
8310,42
8342,42
902,62
9393,42
9813,42
9827,42
9830,42
9886,42
9976,42
10250,20
10410,20
12513,20
12819,20
12921,20
15742,20
15759,20
15791,20
15805,20
15813,20
15820,20
17124,20
17151,20
17155,20
17163,20
17164,20
17170,20
17172,20
17184,20
17187,20
17189,20
17198,20
17199,20
17206,20
17209,20
17212,20
17213,20
17214,20
17235,20
17273,20
17275,20
17278,20
17279,20
17707,62
1850,20
19988,20
20047,20
20052,62
2482,16
28588,20
28656,20
29434,20
2944,21
2958,20
31392,20
31760,20
3304,20
33752,20
34974,20
35003,20
35240,20
35597,20
35598,20
35599,62
35600,20
35601,20
3678,20
3870,20
3973,62
3983,20
3990,20
3992,8
4861,16
5193,20
5380,20
5464,20
5472,20
5485,20
5510,20
5519,20
5526,20
5532,20
5547,20
5558,20
5596,20
7699,62
7701,62
7838,20
8375,20
8691,20
929,20
9315,20
9806,20
20045,62
20587,62
20622,62
27427,62
31359,62
35253,62
87007,62
10247,20
15721,20
17331,20
29205,20
2966,3
3934,20
47929,20
47938,20
47942,20
47944,20
47945,20
47950,20
47952,20
47953,20
48014,20
48016,20
48360,20
49145,20
49146,20
7707,20
14504,22
15883,22
17890,8
19450,8
2901,8
5584,18
3378,8
3386,12
3220,12
5384,12
8340,12
18334,17
34266,40
81439,17
81944,17
82608,17
8292,17
8301,17
3408,20
10304,20
19408,20
19436,20
19488,20
3403,20
3404,20
3431,20
3436,20
37441,8
17729,20
19126,20
36629,20
42891,20
42926,20
42930,20
42944,20
42955,15
42956,20
42957,20
6158,20
7331,20
9496,20
67247,19
67296,20
3477,0
3527,20
22018,20
3426,20
42784,20
47316,20
6865,20
7487,20
17242,20
3620,18
7705,20
7696,20
3556,20
3569,20
3575,3
3584,16
10216,16
11151,86
24036,16
24038,16
3013,16
32690,16
34959,16
34961,16
35767,16
3582,16
4869,16
4962,16
50338,16
5176,16
5217,16
53740,16
5425,16
5426,16
5427,16
71093,16
74751,16
74752,16
74753,16
74754,16
74755,16
74756,16
74757,16
886,18
14470,39
17349,20
19109,39
19976,39
30048,39
4589,3
6018,39
8052,39
28221,3
40290,3
40291,3
40292,3
40293,3
3604,18
53840,18
3448,16
3655,3
3656,16
3669,16
14044,20
3750,20
6769,20
15772,20
15784,20
15793,20
15799,20
15800,20
3751,19
5531,20
68096,19
68098,19
68100,19
7713,20
3873,62
3877,16
32340,20
3907,3
3911,16
2866,20
8629,3
3926,62
3928,16
63097,16
4092,3
4128,3
28849,16
10246,20
3961,3
3968,16
6210,16
2554,62
5641,16
3994,18
4047,12
1406,20
4680,20
39554,12
39592,12
39600,12
39601,12
39606,12
6825,12
4110,62
17194,62
11784,3
12520,3
29129,3
33905,3
4537,3
4154,16
4178,18
4182,20
10175,40
15795,20
18546,20
20022,17
2274,20
32621,20
35518,20
36184,20
36307,20
37929,20
37930,20
37931,20
3979,16
4038,3
759,21
4186,20
2956,20
32427,20
3743,0
41672,20
6315,21
6791,21
7711,20
4209,13
4210,13
38432,16
35663,20
51557,15
4855,16
11138,16
24766,22
4253,16
1912,16
1930,16
1939,16
2012,16
5185,16
5186,16
5655,16
5656,16
4259,59
26132,59
50476,59
51061,59
3970,16
4277,18
1009,62
10317,62
1287,62
15466,62
1870,62
1953,62
19575,62
20650,62
20722,62
21696,62
2296,62
2370,62
2372,62
2383,62
2387,62
2418,62
2423,62
2483,62
25210,62
25672,62
2649,62
27892,62
28256,62
28666,62
28724,62
28725,62
28726,62
28779,62
29017,62
29037,62
29041,62
29059,62
29060,62
29061,62
29062,62
29063,62
29064,62
29065,62
29066,62
29067,62
29068,62
29069,62
29070,62
29071,62
29072,62
29074,62
29075,62
29076,62
29083,62
29096,62
29097,62
29098,62
29099,62
29100,62
29101,62
29102,62
29103,62
29104,62
29105,62
29106,62
29107,62
29108,62
29109,62
29111,62
29112,62
29113,62
338,62
4242,62
45626,62
4641,62
502,62
5029,62
5032,62
5036,62
5038,62
5228,62
5229,62
5230,62
5231,62
5232,62
5233,62
5234,62
5236,62
5237,62
5238,62
5239,62
5241,62
5242,62
5244,62
5245,62
5246,62
5248,62
5249,62
5250,62
5251,62
5252,62
5253,62
5254,62
5255,62
5256,62
5257,62
5258,62
5259,62
5260,62
5261,62
5262,62
5263,62
5264,62
5266,62
5267,62
5268,62
5271,62
5272,62
5273,62
529,62
55060,62
5616,62
5627,62
5712,62
5717,62
5724,70
5725,62
5733,62
5739,62
5740,62
5744,62
5753,62
5787,62
5789,62
5800,62
5806,62
5811,62
5813,62
5815,62
5818,62
5831,62
5832,62
5834,62
5840,62
5844,62
5846,62
5861,62
5863,62
5864,59
5879,62
725,62
7670,62
82,62
830,62
831,62
832,62
4299,16
4335,16
4337,16
4338,16
4340,16
4341,16
4342,16
4343,16
4344,16
4346,16
4321,13
1849,16
2518,16
2519,16
2862,16
2915,16
3031,16
3087,16
3088,16
3089,16
3176,16
3613,16
38422,16
3986,16
4840,16
4849,16
4850,16
4852,16
4854,16
4862,16
4863,16
4865,16
4866,16
4867,16
4868,16
4870,16
4872,16
5192,16
5198,16
5199,16
5202,16
5206,16
5207,16
5208,16
5212,16
5213,16
5642,16
5643,16
5646,16
5648,16
5649,16
4354,16
5184,16
4422,3
4462,3
20670,12
20710,12
20711,12
21526,12
15925,12
19540,12
26986,12
33235,12
5377,16
45684,16
45689,16
45692,16
45698,16
46020,16
30506,3
17077,20
53928,20
2767,3
4606,22
478,22
6655,22
30535,13
45659,13
17256,3
3988,20
4004,42
4031,20
4052,18
4666,3
4673,22
60188,22
4678,62
17285,62
4715,40
10797,40
11673,22
12384,40
12516,3
1284,40
1346,40
14335,40
15738,40
15953,40
15955,40
17667,40
17668,40
17702,40
18299,40
18302,40
18303,40
18312,40
18315,40
18316,40
18317,40
18318,40
18320,40
18321,40
18322,40
18326,40
18328,40
18329,40
18336,40
18340,40
18346,40
19284,40
19451,40
19454,40
19456,40
19459,40
19463,40
19466,40
19478,40
1952,40
1955,3
19978,40
20053,40
20443,40
2063,40
20933,40
22024,40
2459,40
2460,40
27464,40
27505,40
28576,40
30047,40
3099,17
31356,40
32526,40
33637,40
34138,40
34162,40
34163,40
34164,40
34165,40
34166,40
34167,40
34168,40
34169,40
34170,40
34171,40
34172,40
34173,40
34174,40
34175,40
34176,40
34178,40
34181,40
34182,40
34183,40
34184,40
34185,40
34186,40
34187,40
34188,40
34189,40
34190,40
34191,40
34192,40
34193,40
34194,40
34195,40
34196,40
34197,40
34198,40
34199,40
34200,40
34201,40
34202,40
34203,40
34204,40
34205,40
34206,40
34207,40
34208,40
34209,40
34210,40
34211,40
34212,40
34213,40
34214,40
34215,40
34216,40
34217,40
34218,40
34219,40
34220,40
34221,40
34223,40
34224,40
34225,40
34226,40
34227,40
34228,40
34229,40
34230,40
34231,40
34232,40
34234,40
34235,40
34236,40
34237,40
34238,40
34239,40
34240,40
34241,40
34242,40
34243,40
34244,40
34245,40
34246,40
34247,40
34248,40
34249,40
34250,40
34251,40
34252,40
34253,40
34254,40
34255,40
34256,40
34257,40
34258,40
34259,40
34260,40
34261,40
34262,40
34263,40
34264,40
34265,40
34267,40
34268,40
34269,40
34270,40
34271,40
34272,40
34274,40
34275,40
34276,40
34277,40
34278,40
34279,40
34280,40
34281,40
34282,40
34283,40
34284,40
34285,40
34286,40
34287,40
34585,40
34625,40
34626,40
34627,40
34628,40
34629,40
34630,40
34631,40
34632,40
34633,40
34634,40
34635,40
34636,40
34637,40
34638,40
34639,40
34640,40
3474,40
431,40
438,40
4975,40
4985,40
587,3
6654,40
8135,40
8165,40
8371,40
10703,3
15872,3
23082,3
4075,3
4185,3
5530,18
5586,18
6764,3
815,3
15274,3
17139,42
5698,42
2023,17
32712,17
40120,17
4817,62
4963,16
4965,18
4966,16
4969,16
5378,16
27987,12
38240,12
39587,12
45677,12
45678,12
45679,12
27347,16
36264,16
62967,16
62968,16
62972,16
62977,16
62978,16
62982,16
62987,16
62993,16
62998,16
6720,16
7677,16
4988,3
5003,20
41619,86
41624,20
39831,62
5141,22
11753,22
12387,22
12391,22
14006,22
15280,22
15609,22
15933,22
17720,22
17727,22
19694,22
20651,22
20960,22
2266,22
23346,22
23352,22
23353,22
24846,22
24857,22
28765,22
30494,22
30765,22
31495,22
32551,22
35452,22
37847,22
37848,22
37849,22
37850,22
37853,22
37854,22
37855,22
5670,22
6696,22
6802,22
6812,22
6838,22
7469,22
9852,22
9945,22
52682,16
7239,16
35148,39
3752,39
22041,12
29154,12
3021,3
33202,12
33203,12
5355,16
7888,12
37961,82
37962,16
37980,84
38050,16
10436,0
10437,0
114,0
253,0
33027,16
38821,86
40269,16
41920,16
42212,16
73493,16
73576,16
73586,16
57361,20
73504,20
79602,20
79603,20
79604,20
79606,20
79607,20
79610,20
79617,20
65008,20
18150,20
18151,20
18152,20
18154,20
18155,20
18161,20
15825,20
67337,20
18159,16
35440,16
49973,16
57359,20
57360,20
57363,20
67425,20
33268,12
10202,18
27354,18
29143,18
29397,18
2971,18
31801,18
31802,18
32613,18
3275,20
3954,18
3997,18
4455,18
45197,18
4560,18
4562,18
4691,18
47473,18
48057,18
50346,18
50347,18
5172,18
5436,18
5439,18
5447,18
5467,18
5473,18
5484,18
5506,18
5512,18
5515,18
5545,18
5556,18
5564,18
5567,18
5570,18
5572,18
5583,18
5589,18
5608,18
782,18
784,18
947,18
17644,18
32575,18
34353,18
34414,18
35709,18
3952,18
44577,18
7727,18
5481,22
60214,22
14467,62
15454,62
5507,20
12055,20
12339,20
12922,20
15281,20
17156,20
19180,20
29378,20
29727,20
32086,20
34801,20
58406,20
65265,20
65266,20
65267,20
65268,20
65269,20
65270,20
65271,20
65272,20
65273,20
65274,20
65275,20
65276,20
65277,20
65278,20
65279,20
65280,20
65281,20
65282,20
65283,20
65284,20
65285,20
65286,20
65287,20
65288,20
65289,20
65290,20
65291,20
65292,20
65293,20
65294,20
65295,20
65296,20
65297,20
65298,20
65299,20
7788,20
2988,3
7698,3
14471,20
15470,20
15741,20
15751,20
15752,20
15757,20
15762,20
15776,20
15787,20
15790,20
15794,20
15802,20
15818,20
17251,20
17886,20
18406,20
19125,20
19188,20
19189,20
19190,20
19232,20
19878,20
27372,20
27534,20
27569,20
27589,20
2922,20
2942,20
3171,20
32079,20
32080,20
32081,20
32082,20
32083,20
32084,20
32085,20
32088,20
32089,20
32090,20
32091,20
32092,20
32335,20
32336,20
32337,20
32338,20
32339,20
32341,20
32342,20
32343,20
3401,20
3406,20
3849,20
3862,20
4856,20
5501,20
5535,20
5554,20
5559,20
5579,20
5595,20
5599,20
6584,20
7703,20
7710,20
7983,20
9923,20
17882,3
3860,3
7715,3
744,3
5573,23
42725,20
42734,20
5598,3
15657,3
19197,3
19542,3
19573,3
20021,3
3125,3
3310,3
4679,3
4728,3
19762,16
19812,50
19815,16
20069,16
20074,16
6000,16
34364,3
67427,3
11536,18
52097,18
52051,18
23025,4
33138,59
33230,12
19537,18
5659,16
47495,62
895,62
39035,16
7384,16
5895,16
5983,62
5984,24
19881,24
10257,3
18266,21
27433,21
2954,21
32428,21
3340,42
3341,21
59444,21
59445,21
59448,21
59453,21
59454,21
59455,21
59456,21
59458,21
63683,21
63686,21
63696,21
63697,21
63698,21
63702,21
63703,21
63711,21
63719,21
63723,21
63729,21
63730,21
6610,21
6650,21
6687,21
6735,21
7536,16
8297,21
6155,21
6181,21
6211,21
6212,21
6213,21
6214,21
6215,21
6216,21
6217,21
6218,21
6219,21
6220,21
6221,21
6222,21
6223,21
6224,21
6225,21
6226,21
6227,21
6228,21
6229,21
6230,21
6231,21
6232,21
6233,21
6234,21
6235,21
6236,21
6237,21
31477,20
31688,20
31824,20
55777,20
55778,20
55779,20
6095,17
2895,21
4126,21
4129,21
4157,21
439,21
6828,21
7506,21
7507,21
7509,21
7510,21
7511,21
7512,21
7513,21
7514,21
7515,21
7516,21
7517,21
7518,21
7519,21
7520,21
7521,21
7522,21
7523,21
7524,21
7527,21
32328,20
32329,20
32330,20
32331,20
32332,20
32333,20
32334,20
6137,3
13544,0
6139,25
41625,25
6178,26
6180,26
6602,13
14367,13
6614,13
6640,70
15731,70
69124,70
69125,70
69126,70
44644,18
6674,13
6683,17
13325,22
15641,22
34800,22
60226,22
6694,3
2316,62
4215,3
6774,13
6872,17
6956,15
55309,15
6958,15
11441,15
11583,15
17141,15
17222,15
18657,15
19206,15
24561,15
24563,15
24585,15
27369,15
27637,15
31426,15
3179,15
32018,15
32876,15
3323,15
3858,15
41512,15
41513,15
41665,15
43074,15
43954,15
53500,15
55310,15
55461,15
55465,15
55467,15
55468,15
55470,15
55475,15
55477,15
55481,15
55482,15
55483,15
55490,15
55498,15
55502,15
55517,15
55518,15
55519,15
55522,15
55523,15
55529,15
55533,15
55544,15
55550,15
55551,15
55558,15
55560,15
55578,15
55581,15
55597,15
55598,15
55600,15
55611,15
55624,15
55633,15
55748,15
55749,15
55753,15
55759,15
55764,15
55767,15
55770,15
55772,15
55775,15
55780,15
55781,15
55782,15
55783,15
55784,15
55785,15
55786,15
55787,15
55788,15
55789,15
55790,15
55791,15
55792,15
55793,15
55794,15
55795,15
55796,15
55797,15
55798,15
55799,15
55800,15
55801,15
55802,15
55803,15
55804,15
55805,15
55806,15
55807,15
55808,15
55809,15
55810,15
55811,15
55812,15
55813,15
55814,15
55815,15
55816,15
55817,15
55818,15
55819,15
55820,15
55821,15
55822,15
55823,15
55824,15
55825,15
55826,15
55827,15
55828,15
55829,15
55830,15
55831,15
55832,15
55833,15
55834,15
55835,15
55836,15
55837,15
55838,15
55839,15
55840,15
55841,15
55842,15
55843,15
55844,15
55845,15
55846,15
55847,15
55848,15
55849,15
55850,15
55851,15
55852,15
55853,15
55854,15
55855,15
55856,15
55857,15
55858,15
55859,15
55860,15
55861,15
55862,15
55863,15
55864,15
55865,15
55866,15
55867,15
55868,15
55869,15
55870,15
55871,15
55872,15
55873,15
55874,15
55875,15
55876,15
55877,15
55878,15
55879,15
55880,15
55881,15
55882,15
55883,15
55884,15
55885,15
55886,15
55887,15
55888,15
55889,15
55890,15
55891,15
55892,15
